80DD0B02	On reordering instruction streams for pipelined computers	on reordering instruction streams for pipelined computers	1989	1989/08/01	10.1145/75362.75419	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19046
8134441F	Information structures in language directed architectures	information structures in language directed architectures	1989	1989/08/01	10.1145/75362.75408	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19003
81545A1C	Exploiting instruction-level parallelism with the conjugate register file scheme	exploiting instruction level parallelism with the conjugate register file scheme	1992	1992/12/10	10.1109/MICRO.1992.696995	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19112
7562E3EA	Formally based static analysis of microcode	formally based static analysis of microcode	1986	1986/12/01	10.1145/19551.19549	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19476
80451C86	Branch merging for effective exploitation of instruction-level parallelism	branch merging for effective exploitation of instruction level parallelism	1992	1992/12/10	10.1109/MICRO.1992.696997	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19318
7E881163	Code scheduling for VLIW/superscalar processors with limited register files	code scheduling for vliw superscalar processors with limited register files	1992	1992/12/10	10.1109/MICRO.1992.697017	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19050
7F19BF1B	On inherent untestability of unaugmented microprogrammed control	on inherent untestability of unaugmented microprogrammed control	1989	1989/08/01	10.1145/75362.75405	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19420
7DF1E46C	A loop optimization technique based on scheduling table	a loop optimization technique based on scheduling table	1989	1989/08/01	10.1145/75362.75410	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19291
7A9A5845	Advances in microcode support software	advances in microcode support software	1985	1985/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	17182
80722950	MIES: a microarchitecture design tool	mies a microarchitecture design tool	1989	1989/08/01	10.1145/75362.75422	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19074
7D2DDBB1	Microarchitecture support for dynamic scheduling of acyclic task graphs	microarchitecture support for dynamic scheduling of acyclic task graphs	1992	1992/12/10	10.1109/MICRO.1992.697010	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18126
801C3A3A	Ordering functions for improving memory reference locality in a shared memory multiprocessor system	ordering functions for improving memory reference locality in a shared memory multiprocessor system	1992	1992/12/10	10.1109/MICRO.1992.697022	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18666
7E231873	A new approach to schedule operations across nested-ifs and nested-loops	a new approach to schedule operations across nested ifs and nested loops	1992	1992/12/10	10.1109/MICRO.1992.697030	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19261
7EE7F572	Design methodology and microdiagnostics development for a self-checking microprocessor	design methodology and microdiagnostics development for a self checking microprocessor	1989	1989/08/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19404
7E242C15	Effective compiler support for predicated execution using the hyperblock	effective compiler support for predicated execution using the hyperblock	1992	1992/12/10	10.1109/MICRO.1992.696999	international symposium on microarchitecture	micro	04DF4BB7	4499A295	15793
7F49CC29	On the instruction-level characteristics of scalar code in highly-vectorized scientific applications	on the instruction level characteristics of scalar code in highly vectorized scientific applications	1992	1992/12/10	10.1109/MICRO.1992.696994	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19483
7625AEDC	BBMSS: A bit-splice based microprogram simulation system	bbmss a bit splice based microprogram simulation system	1986	1986/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19404
7D1555E8	Extended microcode error checking on a pipelined machine	extended microcode error checking on a pipelined machine	1989	1989/08/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19003
7D5E4883	Stride directed prefetching in scalar processors	stride directed prefetching in scalar processors	1992	1992/12/10	10.1109/MICRO.1992.697004	international symposium on microarchitecture	micro	04DF4BB7	4499A295	16433
80A8EE6C	Enhanced region scheduling on a program dependence graph	enhanced region scheduling on a program dependence graph	1992	1992/12/10	10.1109/MICRO.1992.697001	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18557
7E103B38	Performance evaluation of instruction scheduling on the IBM RISC System/6000	performance evaluation of instruction scheduling on the ibm risc system 6000	1992	1992/12/10	10.1109/MICRO.1992.697024	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19404
7FD5880F	HPS, a new microarchitecture: rationale and introduction	hps a new microarchitecture rationale and introduction	1985	1985/12/01	10.1145/18906.18916	international symposium on microarchitecture	micro	04DF4BB7	4499A295	17419
7A9425DC	The microarchitecture of a capability-based computer	the microarchitecture of a capability based computer	1986	1986/12/01	10.1145/19530.19546	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19339
7A6B04B3	The design of an interactive compiler for optimizing microprograms	the design of an interactive compiler for optimizing microprograms	1985	1985/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19476
7CA269FF	Data flow graph partitioning to reduce communication cost	data flow graph partitioning to reduce communication cost	1986	1986/12/01	10.1145/19551.19540	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19140
806C267D	A comprehensive instruction fetch mechanism for a processor supporting speculative execution	a comprehensive instruction fetch mechanism for a processor supporting speculative execution	1992	1992/12/10	10.1109/MICRO.1992.697009	international symposium on microarchitecture	micro	04DF4BB7	4499A295	16652
76EEFEBF	Microcode compaction with timing constraints	microcode compaction with timing constraints	1987	1987/12/01	10.1145/62197.62205	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18371
760B06A8	A computer aided design automation system for developing microprogrammed processors: a design approach through HDLs	a computer aided design automation system for developing microprogrammed processors a design approach through hdls	1987	1987/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19318
76A51123	GURPR—a method for global software pipelining	gurpr a method for global software pipelining	1987	1987/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	18811
77824B5B	Trace scheduling optimization in a retargetable microcode compiler	trace scheduling optimization in a retargetable microcode compiler	1987	1987/12/01	10.1145/255305.255325	international symposium on microarchitecture	micro	04DF4BB7	4499A295	17904
76248C24	URPR—An extension of URCR for software pipelining	urpr an extension of urcr for software pipelining	1986	1986/12/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	17266
79215695	A dynamic very high-level debugger for low-level microprograms	a dynamic very high level debugger for low level microprograms	1986	1986/12/01	10.1145/19551.19547	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19458
7D100F2E	Microarchitecture choices (implementation of the VAX)	microarchitecture choices implementation of the vax	1989	1989/08/01		international symposium on microarchitecture	micro	04DF4BB7	4499A295	19555
757879BE	Compacting MIMOLA microcode	compacting mimola microcode	1987	1987/12/01	10.1145/255305.255323	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19195
7FC6DF6E	Modifying VM hardware to reduce address pin requirements	modifying vm hardware to reduce address pin requirements	1992	1992/12/10	10.1145/144965.145808	international symposium on microarchitecture	micro	04DF4BB7	4499A295	17532
7F354475	An investigation of the performance of various dynamic scheduling techniques	an investigation of the performance of various dynamic scheduling techniques	1992	1992/12/10	10.1109/MICRO.1992.696992	international symposium on microarchitecture	micro	04DF4BB7	4499A295	16706
7C53E332	Exploiting horizontal and vertical concurrency via the HPSm microprocessor	exploiting horizontal and vertical concurrency via the hpsm microprocessor	1987	1987/12/01	10.1145/255305.255337	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18953
83E18D6E	Data path issues in a highly concurrent machine	data path issues in a highly concurrent machine	1992	1992/12/10	10.1109/MICRO.1992.697006	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18334
7EE2918A	A non-deterministic scheduler for a software pipelining compiler	a non deterministic scheduler for a software pipelining compiler	1992	1992/12/10	10.1109/MICRO.1992.696998	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19143
8121A4EF	A shape matching approach for scheduling fine-grained parallelism	a shape matching approach for scheduling fine grained parallelism	1992	1992/12/10	10.1109/MICRO.1992.697029	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19196
7DA592DD	A flexible VLSI core for an adaptable architecture	a flexible vlsi core for an adaptable architecture	1989	1989/08/01	10.1145/75362.75423	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19217
7BF3B19F	An algorithm for microcode compaction of VHDL behavioral descriptions	an algorithm for microcode compaction of vhdl behavioral descriptions	1987	1987/12/01	10.1145/255305.255313	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19275
7788F688	An interactive diagnostic/debugging subsystem for bit-slice processors	an interactive diagnostic debugging subsystem for bit slice processors	1985	1985/12/01	10.1145/18927.18910	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19135
79DEAE33	Target-independent high-level microprogramming	target independent high level microprogramming	1985	1985/12/01	10.1145/18927.18920	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19146
80C5F7E9	A computing unit for FFP function evaluation in support of correctness proofs	a computing unit for ffp function evaluation in support of correctness proofs	1989	1989/08/01	10.1145/75362.75426	international symposium on microarchitecture	micro	04DF4BB7	4499A295	18849
792B60B6	Operation scheduling in reconfigurable, multifunction pipelines	operation scheduling in reconfigurable multifunction pipelines	1987	1987/12/01	10.1145/62185.62192	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19200
785DC2B7	An efficient retargetable microcode generator	an efficient retargetable microcode generator	1986	1986/12/01	10.1145/19551.19536	international symposium on microarchitecture	micro	04DF4BB7	4499A295	19303
5D8C433A	Increasing the instruction fetch rate via block-structured instruction set architectures	increasing the instruction fetch rate via block structured instruction set architectures	1998	1998/08/01	10.1023/A:1018702632204	international symposium on microarchitecture	micro	08DA42B2	4499A295	17196
81406433	Combining Loop Transformations Considering Caches and Scheduling	combining loop transformations considering caches and scheduling	1998	1998/08/01		international symposium on microarchitecture	micro	08DA42B2	4499A295	18715
7D698F2F	Optimization of machine descriptions for efficient use	optimization of machine descriptions for efficient use	1998	1998/08/01		international symposium on microarchitecture	micro	08DA42B2	4499A295	19443
67D90B9A	Meld Scheduling: A Technique for Relaxing Scheduling Constraints	meld scheduling a technique for relaxing scheduling constraints	1998	1998/08/01		international symposium on microarchitecture	micro	08DA42B2	4499A295	19200
7EB05038	Tuning Compiler Optimizations for Simultaneous Multithreading	tuning compiler optimizations for simultaneous multithreading	1999	1999/12/01	10.1023/A:1018780200739	international symposium on microarchitecture	micro	08DA42B2	4499A295	19473
77702818	Task superscalar: an out-of-order task pipeline	task superscalar an out of order task pipeline	2010	2010	10.1109/MICRO.2010.13	international symposium on microarchitecture	micro	0C45C5F4	4499A295	19555
810D0063	Predicting data cache misses in non-numeric applications through correlation profiling	predicting data cache misses in non numeric applications through correlation profiling	1997	1997/12/01	10.1109/MICRO.1997.645827	international symposium on microarchitecture	micro	038EE912	4499A295	17701
80A7131B	A microprogrammed machine architecture for efficient matrix multiplication	a microprogrammed machine architecture for efficient matrix multiplication	1976	1976/09/27		international symposium on microarchitecture	micro	038EE912	4499A295	19318
07EC6C7F	Formal SDOs: They're Still Alive	formal sdos they re still alive	2000	2000/09/01		international symposium on microarchitecture	micro	038EE912	4499A295	19555
845F4FF9	PRISM architecture: parallel and pipeline features	prism architecture parallel and pipeline features	1990			international symposium on microarchitecture	micro	038EE912	4499A295	19555
7BBE7E8E	Micro-Cobol: A Data Processing Language for Microprocessor Systems	micro cobol a data processing language for microprocessor systems	1981	1981/11	10.1109/MM.1981.290895	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7BD51D8B	New method of topography simulation in photolithography	new method of topography simulation in photolithography	1992	1992/06/01	10.1117/12.130339	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7C878F8F	NePSim: a network processor simulator with a power evaluation framework	nepsim a network processor simulator with a power evaluation framework	2004	2004/09	10.1109/MM.2004.52	international symposium on microarchitecture	micro	038EE912	4499A295	18020
75C84451	An advanced optimizer for the IA-64 architecture	an advanced optimizer for the ia 64 architecture	2000	2000/11	10.1109/40.888704	international symposium on microarchitecture	micro	038EE912	4499A295	17890
769F083C	The Non-Death of Paper	the non death of paper	1984	1984/10	10.1109/MM.1984.291257	international symposium on microarchitecture	micro	038EE912	4499A295	17522
7D686391	Checkpoint processing and recovery: an efficient, scalable alternative to reorder buffers	checkpoint processing and recovery an efficient scalable alternative to reorder buffers	2003	2003/11	10.1109/MM.2003.1261382	international symposium on microarchitecture	micro	038EE912	4499A295	19128
76198FA7	Amore Address Mapping with Overlapped Rotating Entries	amore address mapping with overlapped rotating entries	1987	1987/06	10.1109/MM.1987.304980	international symposium on microarchitecture	micro	038EE912	4499A295	19003
776B48E3	The Balance multiprocessor system	the balance multiprocessor system	1988	1988/02	10.1109/40.521	international symposium on microarchitecture	micro	038EE912	4499A295	16833
7E60D0DD	Dynamic Helper Threaded Prefetching on the Sun UltraSPARC CMP Processor	dynamic helper threaded prefetching on the sun ultrasparc cmp processor	2005	2005/11/12	10.1109/MICRO.2005.18	international symposium on microarchitecture	micro	038EE912	4499A295	18585
7783D475	VIS speeds new media processing	vis speeds new media processing	1996	1996/08	10.1109/40.526921	international symposium on microarchitecture	micro	038EE912	4499A295	15862
7D3C003A	The multicluster architecture: reducing cycle time through partitioning	the multicluster architecture reducing cycle time through partitioning	1997	1997/12/01	10.1109/MICRO.1997.645806	international symposium on microarchitecture	micro	038EE912	4499A295	17069
7D5A2954	Server Engineering Insights for Large-Scale Online Services	server engineering insights for large scale online services	2010	2010/07	10.1109/MM.2010.73	international symposium on microarchitecture	micro	038EE912	4499A295	18266
7EB4E9ED	Efficient DAG construction and heuristic calculation for instruction scheduling	efficient dag construction and heuristic calculation for instruction scheduling	1991	1991/09/01	10.1145/123465.123482	international symposium on microarchitecture	micro	038EE912	4499A295	18706
77EFA7EB	Optical high radix switch design	optical high radix switch design	2012	2012/05	10.1109/MM.2012.24	international symposium on microarchitecture	micro	038EE912	4499A295	19555
837BEEAE	Improving branch predictors by correlating on data values	improving branch predictors by correlating on data values	1999			international symposium on microarchitecture	micro	038EE912	4499A295	19555
7D906DF9	A modified approach to data cache management	a modified approach to data cache management	1995	1995/12/01	10.1109/MICRO.1995.476816	international symposium on microarchitecture	micro	038EE912	4499A295	16688
7DB9DD21	Modulo scheduling with multiple initiation intervals	modulo scheduling with multiple initiation intervals	1995	1995/12/01		international symposium on microarchitecture	micro	038EE912	4499A295	18901
7DAEDF98	Direct adaptive fuzzy control for a two-link space robot	direct adaptive fuzzy control for a two link space robot	2011	2011/08	10.1109/MMAR.2011.6031360	international symposium on microarchitecture	micro	038EE912	4499A295	19448
755B249F	Validating trace-driven microarchitectural simulations	validating trace driven microarchitectural simulations	2000	2000/11	10.1109/40.888706	international symposium on microarchitecture	micro	038EE912	4499A295	19253
7E338730	System implementations of analog VLSI velocity sensors	system implementations of analog vlsi velocity sensors	1996	1996/10	10.1109/40.540079	international symposium on microarchitecture	micro	038EE912	4499A295	19404
776F5E5A	Power consumption modeling and characterization of the TI C6201	power consumption modeling and characterization of the ti c6201	2003	2003/09	10.1109/MM.2003.1240211	international symposium on microarchitecture	micro	038EE912	4499A295	18155
7E23BDBD	Microarchitectural denial of service: insuring microarchitectural fairness	microarchitectural denial of service insuring microarchitectural fairness	2002	2002/11/18	10.1109/MICRO.2002.1176268	international symposium on microarchitecture	micro	038EE912	4499A295	17966
7E16A155	A Dynamic Compilation Framework for Controlling Microprocessor Energy and Performance	a dynamic compilation framework for controlling microprocessor energy and performance	2005	2005/11/12	10.1109/MICRO.2005.7	international symposium on microarchitecture	micro	038EE912	4499A295	17686
7E4DABFD	Unix and the Am29000 microprocessor	unix and the am29000 microprocessor	1992	1992/02	10.1109/40.124377	international symposium on microarchitecture	micro	038EE912	4499A295	18398
7E37E25F	Flexible processors: a promising application-specific processor design approach	flexible processors a promising application specific processor design approach	1988	1988/01/03		international symposium on microarchitecture	micro	038EE912	4499A295	16776
77B519B3	Control of nonholonomic autonomous vehicles and their formations	control of nonholonomic autonomous vehicles and their formations	2010	2010/08	10.1109/MMAR.2010.5587268	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7DE54F1D	Available paralellism in video applications	available paralellism in video applications	1997	1997/12/01	10.1109/MICRO.1997.645829	international symposium on microarchitecture	micro	038EE912	4499A295	17600
7E818ADF	Combining loop transformations considering caches and scheduling	combining loop transformations considering caches and scheduling	1996	1996/12/02	10.1109/MICRO.1996.566468	international symposium on microarchitecture	micro	038EE912	4499A295	17153
7920E8A7	A Reconfigurable Parallel Processor with Microprogram Control	a reconfigurable parallel processor with microprogram control	1982	1982/11	10.1109/MM.1982.291023	international symposium on microarchitecture	micro	038EE912	4499A295	19052
78CF3A79	Interconnect opportunities for gigascale integration	interconnect opportunities for gigascale integration	2003	2003/05	10.1109/MM.2003.1209464	international symposium on microarchitecture	micro	038EE912	4499A295	18107
050CB433	The (quote)power(quote) of communication	the quote power quote of communication	2005			international symposium on microarchitecture	micro	038EE912	4499A295	19555
793D4AB8	Hot interconnects 10 - thinking beyond the internet	hot interconnects 10 thinking beyond the internet	2003	2003/01	10.1109/MM.2003.1179893	international symposium on microarchitecture	micro	038EE912	4499A295	19555
79A3CEAA	Introducing the itanium processors	introducing the itanium processors	2000	2000/09	10.1109/MM.2000.877946	international symposium on microarchitecture	micro	038EE912	4499A295	18779
79F7F4A3	The Range of Linus' Law	the range of linus law	2012	2012/01	10.1109/MM.2012.10	international symposium on microarchitecture	micro	038EE912	4499A295	17653
797D7BC1	Code reading: The open source perspective [Book Review]	code reading the open source perspective book review	2003	2003/09	10.1109/MM.2003.1240201	international symposium on microarchitecture	micro	038EE912	4499A295	19555
792537EA	Wagging Wikipedia's long tail	wagging wikipedia s long tail	2007	2007/03	10.1109/MM.2007.45	international symposium on microarchitecture	micro	038EE912	4499A295	17159
7ED45A64	Inventions and the creative process	inventions and the creative process	2005	2005/05	10.1109/MM.2005.52	international symposium on microarchitecture	micro	038EE912	4499A295	19555
78F6474A	Numerical method for drag minimization in compressible flows	numerical method for drag minimization in compressible flows	2010	2010/08	10.1109/MMAR.2010.5587258	international symposium on microarchitecture	micro	038EE912	4499A295	17579
797F7EBB	The High Cost of a Cheap Lesson	the high cost of a cheap lesson	2007	2007/01	10.1109/MM.2007.25	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7EC49EB8	The drive to the year 2000	the drive to the year 2000	1991	1991/02	10.1109/40.67738	international symposium on microarchitecture	micro	038EE912	4499A295	18849
7B5E4678	Simultaneous bidirectional transceiver logic	simultaneous bidirectional transceiver logic	1999	1999/01	10.1109/40.748792	international symposium on microarchitecture	micro	038EE912	4499A295	19265
79714ECC	A numerical method for shape and topology optimization for semilinear elliptic equation	a numerical method for shape and topology optimization for semilinear elliptic equation	2010	2010/08	10.1109/MMAR.2010.5587220	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7EF6DDBC	Y-Pipe: a conditional branching scheme without pipeline delays	y pipe a conditional branching scheme without pipeline delays	1992			international symposium on microarchitecture	micro	038EE912	4499A295	19555
791ED746	Computer architecture: challenges and opportunities for the next decade	computer architecture challenges and opportunities for the next decade	2005	2005/05	10.1109/MM.2005.45	international symposium on microarchitecture	micro	038EE912	4499A295	18606
79CC47A0	The MC68332 microcontroller	the mc68332 microcontroller	1989	1989/08	10.1109/40.31486	international symposium on microarchitecture	micro	038EE912	4499A295	19555
7FE772B3	Clocked and asynchronous instruction pipelines	clocked and asynchronous instruction pipelines	1993	1993/12/01	10.1109/MICRO.1993.282745	international symposium on microarchitecture	micro	038EE912	4499A295	18571
800E5FE4	Balanced Multithreading: Increasing Throughput via a Low Cost Multithreading Hierarchy	balanced multithreading increasing throughput via a low cost multithreading hierarchy	2004	2004/12/04	10.1109/MICRO.2004.8	international symposium on microarchitecture	micro	038EE912	4499A295	18638
7ED1B7AA	Fetching instruction streams	fetching instruction streams	2002	2002/11/18	10.1109/MICRO.2002.1176264	international symposium on microarchitecture	micro	038EE912	4499A295	18790
7DBDDF8D	Frequency response identification in the case of periodic disturbances	frequency response identification in the case of periodic disturbances	2011	2011/08	10.1109/MMAR.2011.6031305	international symposium on microarchitecture	micro	038EE912	4499A295	19422
7A69834F	Security Refresh: Protecting Phase-Change Memory against Malicious Wear Out	security refresh protecting phase change memory against malicious wear out	2011	2011/01	10.1109/MM.2010.101	international symposium on microarchitecture	micro	038EE912	4499A295	17535
7909BB69	A new case for the TAGE branch predictor	a new case for the tage branch predictor	2011	2011/12/03	10.1145/2155620.2155635	international symposium on microarchitecture	micro	038EE912	4499A295	18988
7FFE6451	Execution leases: a hardware-supported mechanism for enforcing strong non-interference	execution leases a hardware supported mechanism for enforcing strong non interference	2009	2009/12/12		international symposium on microarchitecture	micro	038EE912	4499A295	18960
7E5ECCB6	Rock: A High-Performance Sparc CMT Processor	rock a high performance sparc cmt processor	2009	2009/03	10.1109/MM.2009.34	international symposium on microarchitecture	micro	038EE912	4499A295	16012
804109E2	Very low power pipelines using significance compression	very low power pipelines using significance compression	2000	2000/12/01	10.1109/MICRO.2000.898069	international symposium on microarchitecture	micro	038EE912	4499A295	17868
753AC50F	A new hierarchical disk architecture	a new hierarchical disk architecture	1998	1998/11	10.1109/40.743686	international symposium on microarchitecture	micro	038EE912	4499A295	18842
812AEF46	Low-power, high-performance analog neural branch prediction	low power high performance analog neural branch prediction	2008	2008/11/08	10.1109/MICRO.2008.4771812	international symposium on microarchitecture	micro	038EE912	4499A295	19260
7BF459EB	Thinking about history and design	thinking about history and design	2005	2005/03	10.1109/MM.2005.38	international symposium on microarchitecture	micro	038EE912	4499A295	19555
814A323F	Implementing precise interruptions in pipelined RISC processors	implementing precise interruptions in pipelined risc processors	1993	1993/08	10.1109/40.229713	international symposium on microarchitecture	micro	038EE912	4499A295	17015
8505653A	A control strategy for small computer systems	a control strategy for small computer systems	1975			international symposium on microarchitecture	micro	038EE912	4499A295	19555
81650499	SAGE: self-tuning approximation for graphics engines	sage self tuning approximation for graphics engines	2013	2013/12/07		international symposium on microarchitecture	micro	038EE912	4499A295	19159
80D8E766	Cooperative prefetching: compiler and hardware support for effective instruction prefetching in modern processors	cooperative prefetching compiler and hardware support for effective instruction prefetching in modern processors	1998	1998/11/01	10.1109/MICRO.1998.742780	international symposium on microarchitecture	micro	038EE912	4499A295	17843
80CE4443	Software fault tolerance in architectures with hierarchical protection levels	software fault tolerance in architectures with hierarchical protection levels	1988	1988/08	10.1109/40.7770	international symposium on microarchitecture	micro	038EE912	4499A295	18345
7D16B4CB	Transmitter equalization for 4-Gbps signaling	transmitter equalization for 4 gbps signaling	1997	1997/01	10.1109/40.566199	international symposium on microarchitecture	micro	038EE912	4499A295	16304
7CE05CCC	The hierarchical knowledge representation for automated reasoning	the hierarchical knowledge representation for automated reasoning	2010	2010/08	10.1109/MMAR.2010.5587209	international symposium on microarchitecture	micro	038EE912	4499A295	17562
7C0D6F38	TCP Splitter: a TCP/IP flow monitor in reconfigurable hardware	tcp splitter a tcp ip flow monitor in reconfigurable hardware	2003	2003/01	10.1109/MM.2003.1179898	international symposium on microarchitecture	micro	038EE912	4499A295	19370
7D115998	Microprogrammed implementation of a scheduler	microprogrammed implementation of a scheduler	1976	1976/09/27	10.1145/800145.804780	international symposium on microarchitecture	micro	038EE912	4499A295	19202
7E090E67	A 5-GHz Mesh Interconnect for a Teraflops Processor	a 5 ghz mesh interconnect for a teraflops processor	2007	2007/09	10.1109/MM.2007.4378783	international symposium on microarchitecture	micro	038EE912	4499A295	16820
76D26027	Predicting the future	predicting the future	2000	2000/07	10.1109/MM.2000.865870	international symposium on microarchitecture	micro	038EE912	4499A295	19555
85B6C4CA	From SODA to scotch: The evolution of a wireless baseband processor	from soda to scotch the evolution of a wireless baseband processor	2008		10.1109/MICRO.2008.4771787	international symposium on microarchitecture	micro	038EE912	4499A295	19555
75538A00	Energy-Efficient Thread-Level Speculation	energy efficient thread level speculation	2006	2006/01	10.1109/MM.2006.11	international symposium on microarchitecture	micro	038EE912	4499A295	19297
7D3D5A75	Evaluation of a concurrent error detection method for microprogrammed control units	evaluation of a concurrent error detection method for microprogrammed control units	1988	1988/01/03	10.1109/MICRO.1988.639237	international symposium on microarchitecture	micro	038EE912	4499A295	19427
7570C072	Microarchitecture modelling through ADL	microarchitecture modelling through adl	1988	1988/01/03		international symposium on microarchitecture	micro	038EE912	4499A295	19346
781B8439	Debunking the productivity paradox	debunking the productivity paradox	1996	1996/08	10.1109/40.526941	international symposium on microarchitecture	micro	038EE912	4499A295	17633
7CEEF580	Architectures and algorithms for millisecond-scale molecular dynamics simulations of proteins	architectures and algorithms for millisecond scale molecular dynamics simulations of proteins	2008	2008/11/08	10.1109/MICRO.2008.4771773	international symposium on microarchitecture	micro	038EE912	4499A295	19555
779D1994	Experimental results: Suboptimal robust linear visual servoing with delay for an underactuated system	experimental results suboptimal robust linear visual servoing with delay for an underactuated system	2010	2010/08	10.1109/MMAR.2010.5587251	international symposium on microarchitecture	micro	038EE912	4499A295	19555
75A0BDDB	The Alpha 21364 network architecture	the alpha 21364 network architecture	2002	2002/01	10.1109/40.988687	international symposium on microarchitecture	micro	038EE912	4499A295	19370
7E0AA533	The StageNet fabric for constructing resilient multicore systems	the stagenet fabric for constructing resilient multicore systems	2008	2008/11/08	10.1109/MICRO.2008.4771786	international symposium on microarchitecture	micro	038EE912	4499A295	18727
59A204A4	Guest Editors' Introduction: Solving Interconnection Problems	guest editors introduction solving interconnection problems	2000	2000/01/01	10.1109/MM.2000.820047	international symposium on microarchitecture	micro	038EE912	4499A295	19555
76363A9B	Mathematical Software in Basic Evaluation of Definite Integrals	mathematical software in basic evaluation of definite integrals	1983	1983/10	10.1109/MM.1983.291166	international symposium on microarchitecture	micro	038EE912	4499A295	18450
768D0D09	A scheduler ASIC for a programmable packet switch	a scheduler asic for a programmable packet switch	2000	2000/01	10.1109/40.820052	international symposium on microarchitecture	micro	038EE912	4499A295	19404
7D00258C	Leveraging 3D Technology for Improved Reliability	leveraging 3d technology for improved reliability	2007	2007/12/01	10.1109/MICRO.2007.31	international symposium on microarchitecture	micro	038EE912	4499A295	18722
75B3DDBD	Implementing Sparc in ECL	implementing sparc in ecl	1990	1990/02	10.1109/40.46764	international symposium on microarchitecture	micro	038EE912	4499A295	18466
7798CA32	Microvias: the next generation of substrates and packages	microvias the next generation of substrates and packages	1998	1998/07	10.1109/40.710866	international symposium on microarchitecture	micro	038EE912	4499A295	18841
77136829	Energy-Aware Accounting and Billing in Large-Scale Computing Facilities	energy aware accounting and billing in large scale computing facilities	2011	2011/05	10.1109/MM.2011.35	international symposium on microarchitecture	micro	038EE912	4499A295	17231
7D3B9CCB	A Hardware Memory Race Recorder for Deterministic Replay	a hardware memory race recorder for deterministic replay	2007	2007/01	10.1109/MM.2007.2	international symposium on microarchitecture	micro	038EE912	4499A295	19321
76FFF781	Anatomy of a portable digital mediaprocessor	anatomy of a portable digital mediaprocessor	2004	2004/03	10.1109/MM.2004.1289289	international symposium on microarchitecture	micro	038EE912	4499A295	17528
7D61359C	Am2900 Bipolar Microprocessor family	am2900 bipolar microprocessor family	1975	1975/09/21	10.1145/800148.804863	international symposium on microarchitecture	micro	038EE912	4499A295	17287
7E2263BD	Developing highly reliable software	developing highly reliable software	1997	1997/09	10.1109/40.621214	international symposium on microarchitecture	micro	038EE912	4499A295	19256
7B2903F2	Evaluating the Mflops measure	evaluating the mflops measure	1996	1996/08	10.1109/40.526927	international symposium on microarchitecture	micro	038EE912	4499A295	19320
7ECE3FA3	Offline symbolic analysis for multi-processor execution replay	offline symbolic analysis for multi processor execution replay	2009	2009/12/12		international symposium on microarchitecture	micro	038EE912	4499A295	19161
7B009C72	A tracking clock recovery receiver for 4-Gbps signaling	a tracking clock recovery receiver for 4 gbps signaling	1998	1998/01	10.1109/40.653023	international symposium on microarchitecture	micro	038EE912	4499A295	19318
7846EC32	Micro Economics - Why inventors are not famous	micro economics why inventors are not famous	2004	2004		international symposium on microarchitecture	micro	038EE912	4499A295	19555
